gene_callers_id,source,accession,function,e_value,contig,genome,gene_sh,gene_facet
88906,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),3.6999999999999997e-218,CYBIM_39.Contig_58,CYBIM_39,RecQ,Rec
91561,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),2.399999999999999e-184,CYBIM_51.Contig_176,CYBIM_51,RecQ,Rec
91609,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.1999999999999998e-203,CYBIM_51.Contig_190,CYBIM_51,RecQ,Rec
92180,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),6.499999999999999e-232,CYBIM_52.Contig_6,CYBIM_52,RecQ,Rec
94199,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),3.2999999999999997e-213,CYBIM_52.Contig_75,CYBIM_52,RecQ,Rec
94614,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),2.1999999999999998e-209,CYBIM_60_1.Contig_1,CYBIM_60_1,RecQ,Rec
96793,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),3.8e-243,CYBIM_60_1.Contig_30,CYBIM_60_1,RecQ,Rec
101378,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.5999999999999998e-207,CYBIM_63.Contig_54,CYBIM_63,RecQ,Rec
101600,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),6.499999999999999e-243,CYBIM_63.Contig_66,CYBIM_63,RecQ,Rec
102981,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.5999999999999998e-207,CYBIM_67.Contig_20,CYBIM_67,RecQ,Rec
104905,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),9.999999999999999e-218,CYBIM_67.Contig_201,CYBIM_67,RecQ,Rec
106622,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),2.3e-206,CYBIM_73_1.Contig_18,CYBIM_73_1,RecQ,Rec
107939,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.8999999999999997e-242,CYBIM_73_1.Contig_58,CYBIM_73_1,RecQ,Rec
109307,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),2.0999999999999994e-230,CYBIM_73.Contig_4,CYBIM_73,RecQ,Rec
111266,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),5.9e-210,CYBIM_73.Contig_25,CYBIM_73,RecQ,Rec
111652,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),9.899999999999997e-233,CYBIM_76.Contig_1,CYBIM_76,RecQ,Rec
112375,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.3999999999999997e-216,CYBIM_76.Contig_3,CYBIM_76,RecQ,Rec
114918,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),8.6e-237,CYBIM_77.Contig_2,CYBIM_77,RecQ,Rec
116223,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),2.3999999999999997e-229,CYBIM_77.Contig_12,CYBIM_77,RecQ,Rec
119540,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.9999999999999996e-196,CYBIM_80.Contig_91,CYBIM_80,RecQ,Rec
120023,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),5.6e-27,CYBIM_80.Contig_163,CYBIM_80,RecQ,Rec
120143,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),2.9e-203,CYBIM_80.Contig_190,CYBIM_80,RecQ,Rec
122129,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),5.1e-213,CYBIM_89.Contig_17,CYBIM_89,RecQ,Rec
122764,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),2.5999999999999997e-194,CYBIM_89.Contig_32,CYBIM_89,RecQ,Rec
125205,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.7e-15,CYBIM_90.Contig_38,CYBIM_90,RecQ,Rec
125695,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),2.1e-23,CYBIM_90.Contig_61,CYBIM_90,RecQ,Rec
126125,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),6.799999999999998e-216,CYBIM_90.Contig_110,CYBIM_90,RecQ,Rec
129592,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),2.4e-208,CYBIM_93.Contig_39,CYBIM_93,RecQ,Rec
129740,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),3.8e-243,CYBIM_93.Contig_44,CYBIM_93,RecQ,Rec
130047,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.2999999999999999e-221,CYBIM_94.Contig_1,CYBIM_94,RecQ,Rec
132130,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),2.9999999999999997e-206,CYBIM_94.Contig_89,CYBIM_94,RecQ,Rec
134334,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),7.7e-207,CYBIM_96.Contig_124,CYBIM_96,RecQ,Rec
134452,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),7.599999999999999e-244,CYBIM_96.Contig_139,CYBIM_96,RecQ,Rec
138781,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),0,DOLIS_105.Contig_159,DOLIS_105,RecQ,Rec
139343,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),7.799999999999998e-225,DOLIS_105.Contig_213,DOLIS_105,RecQ,Rec
139742,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),0,DOLIS_105.Contig_259,DOLIS_105,RecQ,Rec
142274,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),6.599999999999999e-224,DOLIS_187.Contig_15,DOLIS_187,RecQ,Rec
143611,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),0,DOLIS_187.Contig_43,DOLIS_187,RecQ,Rec
145927,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),7.799999999999998e-225,DOLIS_36.Contig_75,DOLIS_36,RecQ,Rec
146945,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),0,DOLIS_36.Contig_307,DOLIS_36,RecQ,Rec
147328,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.4999999999999999e-116,DOLIS_36.Contig_416,DOLIS_36,RecQ,Rec
147720,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),2.3e-101,DOLIS_36.Contig_550,DOLIS_36,RecQ,Rec
149311,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),2.2e-191,DOLIS_53.Contig_229,DOLIS_53,RecQ,Rec
151225,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),0,MCYST_100.Contig_36,MCYST_100,RecQ,Rec
152781,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.9999999999999996e-248,MCYST_100.Contig_272,MCYST_100,RecQ,Rec
155456,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.8999999999999999e-165,MCYST_157.Contig_161,MCYST_157,RecQ,Rec
158960,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),3.7000000000000005e-283,MCYST_162_1.Contig_103,MCYST_162_1,RecQ,Rec
159129,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),0,MCYST_162_1.Contig_129,MCYST_162_1,RecQ,Rec
162432,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),7.9e-278,MCYST_162_2.Contig_96,MCYST_162_2,RecQ,Rec
166151,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.8999999999999996e-241,MCYST_162.Contig_189,MCYST_162,RecQ,Rec
167626,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),0,MCYST_24.Contig_56,MCYST_24,RecQ,Rec
169680,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),0,MCYST_2.Contig_1,MCYST_2,RecQ,Rec
173003,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),2.1999999999999996e-280,MCYST_2.Contig_114,MCYST_2,RecQ,Rec
178556,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),3.4e-90,MCYST_31.Contig_366,MCYST_31,RecQ,Rec
178789,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),0,MCYST_31.Contig_428,MCYST_31,RecQ,Rec
179639,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),7.2e-279,MCYST_56.Contig_13,MCYST_56,RecQ,Rec
187208,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),0,MCYST_62.Contig_121,MCYST_62,RecQ,Rec
188012,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.0999999999999999e-265,MCYST_62.Contig_202,MCYST_62,RecQ,Rec
189901,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),0,MCYST_79.Contig_84,MCYST_79,RecQ,Rec
191136,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),7.4e-276,MCYST_79.Contig_217,MCYST_79,RecQ,Rec
191140,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),4e-125,MCYST_79.Contig_217,MCYST_79,RecQ,Rec
192196,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),3.4e-187,MCYST_79.Contig_380,MCYST_79,RecQ,Rec
193745,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.9000000000000002e-278,NODOS_103.Contig_24,NODOS_103,RecQ,Rec
195028,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),2.9999999999999995e-171,NODOS_103.Contig_125,NODOS_103,RecQ,Rec
200246,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),3.3e-104,NODOS_105.Contig_211,NODOS_105,RecQ,Rec
200487,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),4.6e-78,NODOS_105.Contig_261,NODOS_105,RecQ,Rec
200506,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),3.4e-80,NODOS_105.Contig_265,NODOS_105,RecQ,Rec
201983,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.1999999999999997e-177,NODOS_42.Contig_61,NODOS_42,RecQ,Rec
206994,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),2.4e-252,PSEUDA_13.Contig_147,PSEUDA_13,RecQ,Rec
207097,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),5.0999999999999995e-44,PSEUDA_13.Contig_156,PSEUDA_13,RecQ,Rec
210135,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),2.0999999999999996e-253,PSEUDA_157.Contig_93,PSEUDA_157,RecQ,Rec
213282,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.3e-147,PSEUDA_281.Contig_8,PSEUDA_281,RecQ,Rec
216292,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),8.8e-252,PSEUDA_281.Contig_125,PSEUDA_281,RecQ,Rec
218895,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),9.699999999999999e-148,PSEUDA_31.Contig_34,PSEUDA_31,RecQ,Rec
221119,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.4e-252,PSEUDA_31.Contig_139,PSEUDA_31,RecQ,Rec
224202,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),7.8e-82,PSEUDA_70.Contig_58,PSEUDA_70,RecQ,Rec
224971,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.0999999999999999e-185,PSEUDA_70.Contig_104,PSEUDA_70,RecQ,Rec
226122,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),2.9e-85,PSEUDA_70.Contig_198,PSEUDA_70,RecQ,Rec
230818,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.2999999999999998e-97,VAMPV_156.Contig_38,VAMPV_156,RecQ,Rec
238833,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),3.699999999999999e-97,VAMPV_261.Contig_649,VAMPV_261,RecQ,Rec
240565,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),6.499999999999999e-224,VULCA_120.Contig_51,VULCA_120,RecQ,Rec
241178,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),3.6999999999999998e-214,VULCA_120.Contig_94,VULCA_120,RecQ,Rec
243053,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.3999999999999998e-180,VULCA_209.Contig_29,VULCA_209,RecQ,Rec
243247,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),5.9e-222,VULCA_209.Contig_53,VULCA_209,RecQ,Rec
244683,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.8e-234,VULCA_20.Contig_6,VULCA_20,RecQ,Rec
246403,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),3.2e-213,VULCA_20.Contig_106,VULCA_20,RecQ,Rec
247999,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),4.8e-37,VULCA_242.Contig_130,VULCA_242,RecQ,Rec
248357,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),7.7e-167,VULCA_242.Contig_206,VULCA_242,RecQ,Rec
248699,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.0999999999999998e-192,VULCA_28.Contig_1,VULCA_28,RecQ,Rec
250472,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),7.1e-30,VULCA_28.Contig_60,VULCA_28,RecQ,Rec
250487,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),3.7e-209,VULCA_28.Contig_62,VULCA_28,RecQ,Rec
251609,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.0999999999999999e-218,VULCA_43.Contig_64,VULCA_43,RecQ,Rec
251696,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),7.599999999999999e-228,VULCA_43.Contig_74,VULCA_43,RecQ,Rec
253921,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),4.599999999999999e-212,VULCA_51.Contig_73,VULCA_51,RecQ,Rec
254624,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),6.7e-93,VULCA_51.Contig_179,VULCA_51,RecQ,Rec
255856,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),9.599999999999999e-210,VULCA_54.Contig_28,VULCA_54,RecQ,Rec
256042,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),3.4e-209,VULCA_54.Contig_42,VULCA_54,RecQ,Rec
257798,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),1.2999999999999999e-221,VULCA_96.Contig_7,VULCA_96,RecQ,Rec
258945,COG20_FUNCTION,COG0514,Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW),2.6e-210,VULCA_96.Contig_53,VULCA_96,RecQ,Rec
26084,COG20_FUNCTION,COG0514!!!COG1040,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!DNA utilization protein ComFC/GntX, contains phosphoribosyltransferase domain (ComFC) (PUBMED:28618091)",4.5e-19,CYBIM_101_1.Contig_131,CYBIM_101_1,RecQ*,Rec
87621,COG20_FUNCTION,COG0514!!!COG1040,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!DNA utilization protein ComFC/GntX, contains phosphoribosyltransferase domain (ComFC) (PUBMED:28618091)",5.8999999999999995e-89,CYBIM_39.Contig_21,CYBIM_39,RecQ*,Rec
87622,COG20_FUNCTION,COG0514!!!COG1040,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!DNA utilization protein ComFC/GntX, contains phosphoribosyltransferase domain (ComFC) (PUBMED:28618091)",5e-151,CYBIM_39.Contig_21,CYBIM_39,RecQ*,Rec
89388,COG20_FUNCTION,COG0514!!!COG1040,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!DNA utilization protein ComFC/GntX, contains phosphoribosyltransferase domain (ComFC) (PUBMED:28618091)",4.199999999999998e-248,CYBIM_51.Contig_9,CYBIM_51,RecQ*,Rec
97709,COG20_FUNCTION,COG0514!!!COG1040,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!DNA utilization protein ComFC/GntX, contains phosphoribosyltransferase domain (ComFC) (PUBMED:28618091)",2.2e-18,CYBIM_60_1.Contig_64,CYBIM_60_1,RecQ*,Rec
16212,COG20_FUNCTION,COG0514!!!COG2771,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!DNA-binding transcriptional regulator, CsgD family (CsgD)",3.7e-21,CYANO_51_1.Contig_151,CYANO_51_1,RecQ*,Rec
30451,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",5.499999999999999e-48,CYBIM_101.Contig_140,CYBIM_101,RecQ*,Rec
32635,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",1.5e-27,CYBIM_104.Contig_17,CYBIM_104,RecQ*,Rec
33509,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",0,CYBIM_104.Contig_31,CYBIM_104,RecQ*,Rec
36407,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",2.5999999999999996e-253,CYBIM_114.Contig_167,CYBIM_114,RecQ*,Rec
44057,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",0,CYBIM_130_1.Contig_26,CYBIM_130_1,RecQ*,Rec
48074,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",0,CYBIM_130.Contig_431,CYBIM_130,RecQ*,Rec
50291,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",2.6e-26,CYBIM_134_1.Contig_158,CYBIM_134_1,RecQ*,Rec
53801,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",0,CYBIM_136_1.Contig_40,CYBIM_136_1,RecQ*,Rec
54685,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",1.3e-11,CYBIM_157.Contig_2,CYBIM_157,RecQ*,Rec
55904,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",0,CYBIM_157.Contig_7,CYBIM_157,RecQ*,Rec
58964,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",8.1e-14,CYBIM_15.Contig_35,CYBIM_15,RecQ*,Rec
73187,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",0,CYBIM_22.Contig_1,CYBIM_22,RecQ*,Rec
79220,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",1.1e-19,CYBIM_231.Contig_281,CYBIM_231,RecQ*,Rec
79505,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",9.999999999999998e-185,CYBIM_231.Contig_358,CYBIM_231,RecQ*,Rec
88196,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",6.6e-13,CYBIM_39.Contig_33,CYBIM_39,RecQ*,Rec
99390,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",0,CYBIM_63.Contig_9,CYBIM_63,RecQ*,Rec
100117,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",0,CYBIM_63.Contig_18,CYBIM_63,RecQ*,Rec
108781,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",1.3e-6,CYBIM_73.Contig_1,CYBIM_73,RecQ*,Rec
113408,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",7.7e-64,CYBIM_76.Contig_11,CYBIM_76,RecQ*,Rec
129411,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",0,CYBIM_93.Contig_34,CYBIM_93,RecQ*,Rec
133439,COG20_FUNCTION,COG0514!!!COG0553,"Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)!!!Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",5.1e-285,CYBIM_96.Contig_31,CYBIM_96,RecQ*,Rec
2636,COG20_FUNCTION,COG0353,Recombinational DNA repair protein RecR (RecR) (PDB:2JGR) (PUBMED:26337406),6.1e-93,APHAN_134.Contig_39,APHAN_134,RecR,Rec
4772,COG20_FUNCTION,COG0353,Recombinational DNA repair protein RecR (RecR) (PDB:2JGR) (PUBMED:26337406),8.7e-71,CYANO_106.Contig_12,CYANO_106,RecR,Rec
7386,COG20_FUNCTION,COG0353,Recombinational DNA repair protein RecR (RecR) (PDB:2JGR) (PUBMED:26337406),3e-25,CYANO_45.Contig_1,CYANO_45,RecR,Rec
7388,COG20_FUNCTION,COG0353,Recombinational DNA repair protein RecR (RecR) (PDB:2JGR) (PUBMED:26337406),3e-100,CYANO_45.Contig_1,CYANO_45,RecR,Rec
17267,COG20_FUNCTION,COG0353,Recombinational DNA repair protein RecR (RecR) (PDB:2JGR) (PUBMED:26337406),8.6e-99,CYANO_51_1.Contig_281,CYANO_51_1,RecR,Rec
20100,COG20_FUNCTION,COG0353,Recombinational DNA repair protein RecR (RecR) (PDB:2JGR) (PUBMED:26337406),1.6e-93,CYANO_84.Contig_1,CYANO_84,RecR,Rec
24430,COG20_FUNCTION,COG0353,Recombinational DNA repair protein RecR (RecR) (PDB:2JGR) (PUBMED:26337406),2.9e-90,CYBIM_101_1.Contig_1,CYBIM_101_1,RecR,Rec
28052,COG20_FUNCTION,COG0353,Recombinational DNA repair protein RecR (RecR) (PDB:2JGR) (PUBMED:26337406),5.8e-91,CYBIM_101.Contig_7,CYBIM_101,RecR,Rec
30834,COG20_FUNCTION,COG0353,Recombinational DNA repair protein RecR (RecR) (PDB:2JGR) (PUBMED:26337406),4.4999999999999996e-73,CYBIM_104.Contig_1,CYBIM_104,RecR,Rec
35851,COG20_FUNCTION,COG0353,Recombinational DNA repair protein RecR (RecR) (PDB:2JGR) (PUBMED:26337406),2.9e-90,CYBIM_114.Contig_94,CYBIM_114,RecR,Rec
38470,COG20_FUNCTION,COG0353,Recombinational DNA repair protein RecR (RecR) (PDB:2JGR) (PUBMED:26337406),1.5e-85,CYBIM_119_1.Contig_47,CYBIM_119_1,RecR,Rec
41519,COG20_FUNCTION,COG0353,Recombinational DNA repair protein RecR (RecR) (PDB:2JGR) (PUBMED:26337406),4.6999999999999995e-88,CYBIM_119.Contig_21,CYBIM_119,RecR,Rec
