qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,gene_seq,Gene_norm,organism,GeneID
DOLIS_36.Contig_153,NZ_CP020114.1:c2397962-2396685,98.81,84,1,0,4029,4112,1278,1195,8.57e-37,150,NZ_CP020114.1:c2397962-2396685 iscB [organism=Nodularia spumigena UHCC 0039] [GeneID=78017412] [chromosome=],iscB,Nodularia spumigena UHCC 0039,78017412
DOLIS_36.Contig_153,NZ_CP020114.1:c2374624-2373347,98.81,84,1,0,4029,4112,1278,1195,8.57e-37,150,NZ_CP020114.1:c2374624-2373347 iscB [organism=Nodularia spumigena UHCC 0039] [GeneID=78017394] [chromosome=],iscB,Nodularia spumigena UHCC 0039,78017394
DOLIS_36.Contig_153,NZ_CP020114.1:c1236472-1235195,98.81,84,1,0,4029,4112,1278,1195,8.57e-37,150,NZ_CP020114.1:c1236472-1235195 iscB [organism=Nodularia spumigena UHCC 0039] [GeneID=78016393] [chromosome=],iscB,Nodularia spumigena UHCC 0039,78016393
DOLIS_36.Contig_153,NZ_CP020114.1:548242-549519,98.81,84,1,0,4029,4112,1278,1195,8.57e-37,150,NZ_CP020114.1:548242-549519 iscB [organism=Nodularia spumigena UHCC 0039] [GeneID=78015887] [chromosome=],iscB,Nodularia spumigena UHCC 0039,78015887
DOLIS_36.Contig_153,NZ_CP020114.1:c5165677-5164400,98.81,84,1,0,4029,4112,1278,1195,8.57e-37,150,NZ_CP020114.1:c5165677-5164400 iscB [organism=Nodularia spumigena UHCC 0039] [GeneID=78019764] [chromosome=],iscB,Nodularia spumigena UHCC 0039,78019764
DOLIS_36.Contig_153,NZ_CP020114.1:3446210-3447487,98.81,84,1,0,4029,4112,1278,1195,8.57e-37,150,NZ_CP020114.1:3446210-3447487 iscB [organism=Nodularia spumigena UHCC 0039] [GeneID=78018295] [chromosome=],iscB,Nodularia spumigena UHCC 0039,78018295
DOLIS_36.Contig_153,NZ_CP020114.1:c3846778-3845501,98.81,84,1,0,4029,4112,1278,1195,8.57e-37,150,NZ_CP020114.1:c3846778-3845501 iscB [organism=Nodularia spumigena UHCC 0039] [GeneID=78018642] [chromosome=],iscB,Nodularia spumigena UHCC 0039,78018642
DOLIS_36.Contig_153,NZ_CP020114.1:c341951-340674,98.81,84,1,0,4029,4112,1278,1195,8.57e-37,150,NZ_CP020114.1:c341951-340674 iscB [organism=Nodularia spumigena UHCC 0039] [GeneID=78015711] [chromosome=],iscB,Nodularia spumigena UHCC 0039,78015711
DOLIS_36.Contig_153,NZ_CP020114.1:4180539-4181816,98.81,84,1,0,4029,4112,1278,1195,8.57e-37,150,NZ_CP020114.1:4180539-4181816 iscB [organism=Nodularia spumigena UHCC 0039] [GeneID=78018937] [chromosome=],iscB,Nodularia spumigena UHCC 0039,78018937
DOLIS_36.Contig_153,NZ_CP020114.1:c4707563-4706286,98.81,84,1,0,4029,4112,1278,1195,8.57e-37,150,NZ_CP020114.1:c4707563-4706286 iscB [organism=Nodularia spumigena UHCC 0039] [GeneID=78019393] [chromosome=],iscB,Nodularia spumigena UHCC 0039,78019393
DOLIS_36.Contig_153,NZ_CP020114.1:2485395-2486672,98.81,84,1,0,4029,4112,1278,1195,8.57e-37,150,NZ_CP020114.1:2485395-2486672 iscB [organism=Nodularia spumigena UHCC 0039] [GeneID=78017481] [chromosome=],iscB,Nodularia spumigena UHCC 0039,78017481
DOLIS_36.Contig_153,NZ_CP020114.1:c1338145-1336868,98.81,84,1,0,4029,4112,1278,1195,8.57e-37,150,NZ_CP020114.1:c1338145-1336868 iscB [organism=Nodularia spumigena UHCC 0039] [GeneID=78016484] [chromosome=],iscB,Nodularia spumigena UHCC 0039,78016484
DOLIS_36.Contig_153,NZ_CP020114.1:c1321775-1320498,98.81,84,1,0,4029,4112,1278,1195,8.57e-37,150,NZ_CP020114.1:c1321775-1320498 iscB [organism=Nodularia spumigena UHCC 0039] [GeneID=78016468] [chromosome=],iscB,Nodularia spumigena UHCC 0039,78016468
DOLIS_36.Contig_153,NZ_CP020114.1:3644777-3646054,98.81,84,1,0,4029,4112,1278,1195,8.57e-37,150,NZ_CP020114.1:3644777-3646054 iscB [organism=Nodularia spumigena UHCC 0039] [GeneID=78018472] [chromosome=],iscB,Nodularia spumigena UHCC 0039,78018472
DOLIS_36.Contig_153,NZ_CP020114.1:c2395277-2394000,98.81,84,1,0,4029,4112,1278,1195,8.57e-37,150,NZ_CP020114.1:c2395277-2394000 iscB [organism=Nodularia spumigena UHCC 0039] [GeneID=78017410] [chromosome=],iscB,Nodularia spumigena UHCC 0039,78017410
DOLIS_36.Contig_153,NZ_CP020114.1:c375111-373834,98.81,84,1,0,4029,4112,1278,1195,8.57e-37,150,NZ_CP020114.1:c375111-373834 iscB [organism=Nodularia spumigena UHCC 0039] [GeneID=78015739] [chromosome=],iscB,Nodularia spumigena UHCC 0039,78015739
DOLIS_36.Contig_153,NZ_CP020114.1:3531994-3533271,98.81,84,1,0,4029,4112,1278,1195,8.57e-37,150,NZ_CP020114.1:3531994-3533271 iscB [organism=Nodularia spumigena UHCC 0039] [GeneID=78018375] [chromosome=],iscB,Nodularia spumigena UHCC 0039,78018375
DOLIS_36.Contig_171,NZ_CP020114.1:1383340-1386210,100,33,0,0,1805,1837,1119,1151,4.02e-10,62.1,NZ_CP020114.1:1383340-1386210 uvrA [organism=Nodularia spumigena UHCC 0039] [GeneID=78016526] [chromosome=],uvrA,Nodularia spumigena UHCC 0039,78016526
DOLIS_36.Contig_258,NZ_JACJTO010000006.1:81111-83156,89.676,2005,205,2,1119,3122,24,2027,0,2555,NZ_JACJTO010000006.1:81111-83156 recJ [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78217247] [chromosome=],recJ,Aphanizomenon flos-aquae FACHB-1287,78217247
DOLIS_36.Contig_258,NZ_KE384624.1:28797-30842,87.665,2051,243,10,1096,3141,1,2046,0,2377,NZ_KE384624.1:28797-30842 recJ [organism=Dolichospermum circinale AWQC131C] [GeneID=78013752] [chromosome=],recJ,Dolichospermum circinale AWQC131C,78013752
DOLIS_36.Contig_270,NZ_KE384619.1:34218-36698,88.288,2476,271,13,160,2618,1,2474,0,2948,NZ_KE384619.1:34218-36698 recG [organism=Dolichospermum circinale AWQC131C] [GeneID=78013485] [chromosome=],recG,Dolichospermum circinale AWQC131C,78013485
DOLIS_36.Contig_270,NZ_JACJTO010000009.1:117224-119689,87.728,2469,297,6,160,2625,1,2466,0,2876,NZ_JACJTO010000009.1:117224-119689 recG [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78217704] [chromosome=],recG,Aphanizomenon flos-aquae FACHB-1287,78217704
DOLIS_36.Contig_270,NZ_JANQDJ010000052.1:50504-52975,77.523,2487,515,39,160,2621,1,2468,0,1456,NZ_JANQDJ010000052.1:50504-52975 recG [organism=Umezakia ovalisporum Ak1311] [GeneID=83685243] [chromosome=],recG,Umezakia ovalisporum Ak1311,83685243
DOLIS_36.Contig_270,NZ_CP065936.1:c230552-228069,78.487,2115,437,17,516,2621,375,2480,0,1369,NZ_CP065936.1:c230552-228069 recG [organism=Cylindrospermopsis raciborskii Cr2010] [GeneID=92779350] [chromosome=],recG,Cylindrospermopsis raciborskii Cr2010,92779350
DOLIS_36.Contig_306,NZ_JACJTO010000002.1:150477-150968,90.65,492,46,0,2551,3042,1,492,0,654,NZ_JACJTO010000002.1:150477-150968 ruvC [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78216702] [chromosome=],ruvC,Aphanizomenon flos-aquae FACHB-1287,78216702
DOLIS_36.Contig_306,NZ_KE384609.1:58521-59012,85.451,488,71,0,2551,3038,1,488,9.66e-145,508,NZ_KE384609.1:58521-59012 ruvC [organism=Dolichospermum circinale AWQC131C] [GeneID=78012928] [chromosome=],ruvC,Dolichospermum circinale AWQC131C,78012928
DOLIS_36.Contig_307,NZ_JACJTO010000018.1:1320-3509,89.2,1926,206,2,20,1944,1925,1,0,2403,NZ_JACJTO010000018.1:1320-3509 recQ [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78218366] [chromosome=],recQ,Aphanizomenon flos-aquae FACHB-1287,78218366
DOLIS_36.Contig_307,NZ_KE384629.1:c9741-7552,88.957,1947,209,6,1,1944,1944,1,0,2399,NZ_KE384629.1:c9741-7552 recQ [organism=Dolichospermum circinale AWQC131C] [GeneID=78013877] [chromosome=],recQ,Dolichospermum circinale AWQC131C,78013877
DOLIS_36.Contig_307,NZ_CP020114.1:1241535-1243700,78.698,1812,378,8,137,1944,1808,1,0,1201,NZ_CP020114.1:1241535-1243700 recQ [organism=Nodularia spumigena UHCC 0039] [GeneID=78016401] [chromosome=],recQ,Nodularia spumigena UHCC 0039,78016401
DOLIS_36.Contig_307,NZ_LAHB01000059.1:c32765-30606,78.013,1792,382,12,159,1944,1786,1,0,1116,NZ_LAHB01000059.1:c32765-30606 recQ [organism=Nostoc linckia z6] [GeneID=57097439] [chromosome=],recQ,Nostoc linckia z6,57097439
DOLIS_36.Contig_307,NZ_JANQDJ010000018.1:69116-71290,77.876,1817,381,20,137,1944,1805,1,0,1109,NZ_JANQDJ010000018.1:69116-71290 recQ [organism=Umezakia ovalisporum Ak1311] [GeneID=83683854] [chromosome=],recQ,Umezakia ovalisporum Ak1311,83683854
DOLIS_36.Contig_307,NZ_CP047242.1:4645432-4647588,77.572,1837,400,12,114,1944,1831,1,0,1099,NZ_CP047242.1:4645432-4647588 recQ [organism=Trichormus variabilis 0441] [GeneID=58725451] [chromosome=],recQ,Trichormus variabilis 0441,58725451
DOLIS_36.Contig_307,NZ_CP065936.1:c939913-937751,79.27,1534,314,4,413,1944,1532,1,0,1068,NZ_CP065936.1:c939913-937751 recQ [organism=Cylindrospermopsis raciborskii Cr2010] [GeneID=92780012] [chromosome=],recQ,Cylindrospermopsis raciborskii Cr2010,92780012
DOLIS_36.Contig_310,NZ_JACJTO010000016.1:c84639-82762,91.76,1784,147,0,1448,3231,1,1784,0,2481,NZ_JACJTO010000016.1:c84639-82762 uvrC [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78218295] [chromosome=],uvrC,Aphanizomenon flos-aquae FACHB-1287,78218295
DOLIS_36.Contig_310,NZ_KE384623.1:141568-143448,86.986,1775,222,7,1463,3231,16,1787,0,1989,NZ_KE384623.1:141568-143448 uvrC [organism=Dolichospermum circinale AWQC131C] [GeneID=78013707] [chromosome=],uvrC,Dolichospermum circinale AWQC131C,78013707
DOLIS_36.Contig_310,NZ_CP020114.1:c3685187-3683310,79.637,1763,351,8,1464,3222,17,1775,0,1260,NZ_CP020114.1:c3685187-3683310 uvrC [organism=Nodularia spumigena UHCC 0039] [GeneID=78018506] [chromosome=],uvrC,Nodularia spumigena UHCC 0039,78018506
DOLIS_36.Contig_310,NZ_CP047242.1:316001-317884,78.003,1773,378,12,1456,3222,9,1775,0,1103,NZ_CP047242.1:316001-317884 uvrC [organism=Trichormus variabilis 0441] [GeneID=58721850] [chromosome=],uvrC,Trichormus variabilis 0441,58721850
DOLIS_36.Contig_310,NZ_JANQDJ010000067.1:18792-20678,77.425,1763,390,8,1464,3222,17,1775,0,1044,NZ_JANQDJ010000067.1:18792-20678 uvrC [organism=Umezakia ovalisporum Ak1311] [GeneID=83685727] [chromosome=],uvrC,Umezakia ovalisporum Ak1311,83685727
DOLIS_36.Contig_310,NZ_AESD01000514.1:2053-3888,74.95,499,117,8,2639,3133,1150,1644,1.41e-58,222,NZ_AESD01000514.1:2053-3888 uvrC [organism=Crocosphaera watsonii WH 0003] [GeneID=88766978] [chromosome=],uvrC,Crocosphaera watsonii WH 0003,88766978
DOLIS_36.Contig_367,NZ_KE384659.1:c96890-95211,88.724,1419,143,9,1599,3004,6,1420,0,1718,NZ_KE384659.1:c96890-95211 mutL [organism=Dolichospermum circinale AWQC131C] [GeneID=78014695] [chromosome=],mutL,Dolichospermum circinale AWQC131C,78014695
DOLIS_36.Contig_367,NZ_JACJTO010000053.1:c8096-6411,87.772,1423,150,10,1597,2998,1,1420,0,1642,NZ_JACJTO010000053.1:c8096-6411 mutL [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78219924] [chromosome=],mutL,Aphanizomenon flos-aquae FACHB-1287,78219924
DOLIS_36.Contig_390,NZ_JACJTO010000010.1:102519-104831,89.76,2002,199,4,6,2001,2002,1,0,2556,NZ_JACJTO010000010.1:102519-104831 recJ [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78217783] [chromosome=],recJ,Aphanizomenon flos-aquae FACHB-1287,78217783
DOLIS_36.Contig_390,NZ_KE384617.1:c46296-43954,86.574,2011,246,16,6,2001,2002,1,0,2196,NZ_KE384617.1:c46296-43954 recJ [organism=Dolichospermum circinale AWQC131C] [GeneID=78013404] [chromosome=],recJ,Dolichospermum circinale AWQC131C,78013404
DOLIS_36.Contig_410,NZ_JACJTO010000018.1:c30292-29192,89.301,701,75,0,2133,2833,1,701,0,880,NZ_JACJTO010000018.1:c30292-29192 ruvB [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78218392] [chromosome=],ruvB,Aphanizomenon flos-aquae FACHB-1287,78218392
DOLIS_36.Contig_410,NZ_KE384623.1:85149-86249,87.074,704,91,0,2133,2836,1,704,0,797,NZ_KE384623.1:85149-86249 ruvB [organism=Dolichospermum circinale AWQC131C] [GeneID=78013665] [chromosome=],ruvB,Dolichospermum circinale AWQC131C,78013665
DOLIS_36.Contig_410,NZ_CP020114.1:4133055-4134158,77.912,661,139,4,2133,2788,1,659,1.14e-113,405,NZ_CP020114.1:4133055-4134158 ruvB [organism=Nodularia spumigena UHCC 0039] [GeneID=78018897] [chromosome=],ruvB,Nodularia spumigena UHCC 0039,78018897
DOLIS_36.Contig_413,NZ_JACJTO010000022.1:5217-6737,89.612,1521,155,2,185,1702,1521,1,0,1930,NZ_JACJTO010000022.1:5217-6737 radA [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78218662] [chromosome=],radA,Aphanizomenon flos-aquae FACHB-1287,78218662
DOLIS_36.Contig_413,NZ_KE384657.1:c38707-37184,86.209,1530,191,15,186,1702,1523,1,0,1639,NZ_KE384657.1:c38707-37184 radA [organism=Dolichospermum circinale AWQC131C] [GeneID=78014539] [chromosome=],radA,Dolichospermum circinale AWQC131C,78014539
DOLIS_36.Contig_413,NZ_CP020114.1:c2388482-2386908,82.566,912,155,4,246,1155,1499,590,0,800,NZ_CP020114.1:c2388482-2386908 radA [organism=Nodularia spumigena UHCC 0039] [GeneID=78017402] [chromosome=],radA,Nodularia spumigena UHCC 0039,78017402
DOLIS_36.Contig_413,NZ_LR882952.1:3843913-3845499,75.18,834,205,2,309,1141,1478,646,8.83e-110,392,NZ_LR882952.1:3843913-3845499 radA [organism=Planktothrix agardhii] [GeneID=77289712] [chromosome=I],radA,Planktothrix agardhii,77289712
DOLIS_36.Contig_413,NZ_CP065936.1:c284085-282517,81.022,274,52,0,1230,1503,449,176,1.59e-57,219,NZ_CP065936.1:c284085-282517 radA [organism=Cylindrospermopsis raciborskii Cr2010] [GeneID=92779397] [chromosome=],radA,Cylindrospermopsis raciborskii Cr2010,92779397
DOLIS_36.Contig_438,NZ_JACJTO010000005.1:73734-75203,85.704,1455,204,4,779,2231,1,1453,0,1531,NZ_JACJTO010000005.1:73734-75203 H6G44_RS03880 [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78217112] [chromosome=],H6G44_RS03880,Aphanizomenon flos-aquae FACHB-1287,78217112
DOLIS_36.Contig_438,NZ_KE384604.1:24243-25682,84.229,1433,222,4,779,2209,1,1431,0,1391,NZ_KE384604.1:24243-25682 ACIR131C_RS0108635 [organism=Dolichospermum circinale AWQC131C] [GeneID=78012631] [chromosome=],ACIR131C_RS0108635,Dolichospermum circinale AWQC131C,78012631
DOLIS_36.Contig_438,NZ_LR882952.1:c3766327-3764780,74.194,217,48,8,1676,1888,1006,1218,5.88e-17,84.2,NZ_LR882952.1:c3766327-3764780 NMG88_RS17475 [organism=Planktothrix agardhii] [GeneID=77289632] [chromosome=I],NMG88_RS17475,Planktothrix agardhii,77289632
DOLIS_36.Contig_479,NZ_JACJTO010000004.1:105234-106163,87.594,935,106,10,169,1098,1,930,0,1075,NZ_JACJTO010000004.1:105234-106163 recO [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78217009] [chromosome=],recO,Aphanizomenon flos-aquae FACHB-1287,78217009
DOLIS_36.Contig_479,NZ_KE384592.1:c39642-38713,85.408,932,132,4,169,1098,1,930,0,965,NZ_KE384592.1:c39642-38713 recO [organism=Dolichospermum circinale AWQC131C] [GeneID=78011711] [chromosome=],recO,Dolichospermum circinale AWQC131C,78011711
DOLIS_36.Contig_525,NZ_KE384650.1:c5800-5135,91.643,347,29,0,2161,2507,664,318,1.63e-136,481,NZ_KE384650.1:c5800-5135 ACIR131C_RS0119245 [organism=Dolichospermum circinale AWQC131C] [GeneID=78014387] [chromosome=],ACIR131C_RS0119245,Dolichospermum circinale AWQC131C,78014387
DOLIS_36.Contig_567,NZ_KE384599.1:c2617-29,86.101,1698,218,14,1,1689,899,2587,0,1812,NZ_KE384599.1:c2617-29 mutS [organism=Dolichospermum circinale AWQC131C] [GeneID=78012183] [chromosome=],mutS,Dolichospermum circinale AWQC131C,78012183
DOLIS_36.Contig_567,NZ_JACJTO010000025.1:c30911-28323,88.56,1014,114,2,1,1013,899,1911,0,1229,NZ_JACJTO010000025.1:c30911-28323 mutS [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78218882] [chromosome=],mutS,Aphanizomenon flos-aquae FACHB-1287,78218882
DOLIS_36.Contig_567,NZ_JACJTO010000025.1:c30911-28323,91.391,604,50,2,1075,1677,1973,2575,0,826,NZ_JACJTO010000025.1:c30911-28323 mutS [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78218882] [chromosome=],mutS,Aphanizomenon flos-aquae FACHB-1287,78218882
DOLIS_36.Contig_567,NZ_CP065936.1:2811061-2813625,76.813,1682,358,23,1,1675,893,2549,0,917,NZ_CP065936.1:2811061-2813625 mutS [organism=Cylindrospermopsis raciborskii Cr2010] [GeneID=92781704] [chromosome=],mutS,Cylindrospermopsis raciborskii Cr2010,92781704
DOLIS_36.Contig_567,NZ_CP020114.1:5263565-5266156,78.107,1014,208,11,3,1009,913,1919,0,630,NZ_CP020114.1:5263565-5266156 mutS [organism=Nodularia spumigena UHCC 0039] [GeneID=78019851] [chromosome=],mutS,Nodularia spumigena UHCC 0039,78019851
DOLIS_53.Contig_1,NZ_CP020114.1:c3984789-3984109,84.853,680,97,6,6809,7485,1,677,0,680,NZ_CP020114.1:c3984789-3984109 iscB [organism=Nodularia spumigena UHCC 0039] [GeneID=78018765] [chromosome=],iscB,Nodularia spumigena UHCC 0039,78018765
DOLIS_53.Contig_32,NZ_JACJTO010000034.1:c6821-5745,91.365,1077,93,0,6301,7377,1,1077,0,1474,NZ_JACJTO010000034.1:c6821-5745 recA [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78219337] [chromosome=],recA,Aphanizomenon flos-aquae FACHB-1287,78219337
DOLIS_53.Contig_32,NZ_KE384612.1:c44638-43565,90.009,1071,107,0,6301,7371,1,1071,0,1386,NZ_KE384612.1:c44638-43565 recA [organism=Dolichospermum circinale AWQC131C] [GeneID=78013076] [chromosome=],recA,Dolichospermum circinale AWQC131C,78013076
DOLIS_53.Contig_32,NZ_CP020114.1:4705113-4706183,81.471,1020,187,2,6301,7319,1,1019,0,835,NZ_CP020114.1:4705113-4706183 recA [organism=Nodularia spumigena UHCC 0039] [GeneID=78019392] [chromosome=],recA,Nodularia spumigena UHCC 0039,78019392
DOLIS_53.Contig_76,NZ_JACJTO010000009.1:c53190-51958,88.844,1237,133,4,3066,4301,1233,1,0,1515,NZ_JACJTO010000009.1:c53190-51958 sigC [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78217623] [chromosome=],sigC,Aphanizomenon flos-aquae FACHB-1287,78217623
DOLIS_53.Contig_76,NZ_KE384612.1:c25373-24126,88.078,1082,129,0,3066,4147,1248,167,0,1284,NZ_KE384612.1:c25373-24126 sigC [organism=Dolichospermum circinale AWQC131C] [GeneID=78013054] [chromosome=],sigC,Dolichospermum circinale AWQC131C,78013054
DOLIS_53.Contig_76,NZ_JANQDJ010000079.1:8272-9510,80.568,1091,200,10,3066,4150,1239,155,0,830,NZ_JANQDJ010000079.1:8272-9510 sigC [organism=Umezakia ovalisporum Ak1311] [GeneID=83686312] [chromosome=],sigC,Umezakia ovalisporum Ak1311,83686312
DOLIS_53.Contig_76,NZ_LAHB01000015.1:c109909-108659,80.367,1090,200,11,3066,4148,1251,169,0,815,NZ_LAHB01000015.1:c109909-108659 sigC [organism=Nostoc linckia z6] [GeneID=57094167] [chromosome=],sigC,Nostoc linckia z6,57094167
DOLIS_53.Contig_90,NZ_JACJTO010000022.1:c32001-30271,89.838,1732,172,3,3996,5725,1730,1,0,2220,NZ_JACJTO010000022.1:c32001-30271 recN [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78218682] [chromosome=],recN,Aphanizomenon flos-aquae FACHB-1287,78218682
DOLIS_53.Contig_90,NZ_KE384623.1:25615-27345,87.087,1727,220,3,4001,5725,1726,1,0,1951,NZ_KE384623.1:25615-27345 recN [organism=Dolichospermum circinale AWQC131C] [GeneID=78013610] [chromosome=],recN,Dolichospermum circinale AWQC131C,78013610
DOLIS_53.Contig_90,NZ_LAHB01000054.1:258-2006,76.762,1717,372,20,4014,5709,1727,17,0,935,NZ_LAHB01000054.1:258-2006 recN [organism=Nostoc linckia z6] [GeneID=57097181] [chromosome=],recN,Nostoc linckia z6,57097181
DOLIS_53.Contig_90,NZ_CP020114.1:c257109-255382,76.591,1713,367,29,4011,5709,1709,17,0,911,NZ_CP020114.1:c257109-255382 recN [organism=Nodularia spumigena UHCC 0039] [GeneID=78015633] [chromosome=],recN,Nodularia spumigena UHCC 0039,78015633
DOLIS_53.Contig_90,NZ_CP047242.1:4055998-4057746,75.305,1721,386,25,4014,5707,1727,19,0,787,NZ_CP047242.1:4055998-4057746 recN [organism=Trichormus variabilis 0441] [GeneID=58724912] [chromosome=],recN,Trichormus variabilis 0441,58724912
DOLIS_53.Contig_107,NZ_APIY01000452.1:c993-1,85.528,995,140,4,2705,3697,993,1,0,1037,NZ_APIY01000452.1:c993-1 iscB [organism=Dolichospermum circinale AWQC131C] [GeneID=78011336] [chromosome=],iscB,Dolichospermum circinale AWQC131C,78011336
DOLIS_53.Contig_107,NZ_CP020114.1:c3984789-3984109,83.48,684,107,6,3017,3697,681,1,0,632,NZ_CP020114.1:c3984789-3984109 iscB [organism=Nodularia spumigena UHCC 0039] [GeneID=78018765] [chromosome=],iscB,Nodularia spumigena UHCC 0039,78018765
DOLIS_53.Contig_117,NZ_JACJTO010000006.1:81111-83156,89.776,2005,203,2,1106,3109,24,2027,0,2566,NZ_JACJTO010000006.1:81111-83156 recJ [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78217247] [chromosome=],recJ,Aphanizomenon flos-aquae FACHB-1287,78217247
DOLIS_53.Contig_117,NZ_KE384624.1:28797-30842,87.567,2051,245,10,1083,3128,1,2046,0,2366,NZ_KE384624.1:28797-30842 recJ [organism=Dolichospermum circinale AWQC131C] [GeneID=78013752] [chromosome=],recJ,Dolichospermum circinale AWQC131C,78013752
DOLIS_53.Contig_142,NZ_JACJTO010000004.1:105234-106163,87.914,935,103,10,3697,4626,1,930,0,1092,NZ_JACJTO010000004.1:105234-106163 recO [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78217009] [chromosome=],recO,Aphanizomenon flos-aquae FACHB-1287,78217009
DOLIS_53.Contig_194,NZ_JACJTO010000002.1:150477-150968,90.65,492,46,0,1124,1615,492,1,0,654,NZ_JACJTO010000002.1:150477-150968 ruvC [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78216702] [chromosome=],ruvC,Aphanizomenon flos-aquae FACHB-1287,78216702
DOLIS_53.Contig_194,NZ_KE384609.1:58521-59012,85.451,488,71,0,1128,1615,488,1,1.42e-144,508,NZ_KE384609.1:58521-59012 ruvC [organism=Dolichospermum circinale AWQC131C] [GeneID=78012928] [chromosome=],ruvC,Dolichospermum circinale AWQC131C,78012928
DOLIS_53.Contig_195,NZ_KE384612.1:c25373-24126,79.779,272,51,4,2735,3004,538,807,4.53e-50,195,NZ_KE384612.1:c25373-24126 sigC [organism=Dolichospermum circinale AWQC131C] [GeneID=78013054] [chromosome=],sigC,Dolichospermum circinale AWQC131C,78013054
DOLIS_53.Contig_255,NZ_KE384619.1:34218-36698,88.449,2476,267,13,1431,3889,1,2474,0,2970,NZ_KE384619.1:34218-36698 recG [organism=Dolichospermum circinale AWQC131C] [GeneID=78013485] [chromosome=],recG,Dolichospermum circinale AWQC131C,78013485
DOLIS_53.Contig_255,NZ_JACJTO010000009.1:117224-119689,87.768,2469,296,6,1431,3896,1,2466,0,2881,NZ_JACJTO010000009.1:117224-119689 recG [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78217704] [chromosome=],recG,Aphanizomenon flos-aquae FACHB-1287,78217704
DOLIS_53.Contig_255,NZ_JANQDJ010000052.1:50504-52975,77.483,2487,516,39,1431,3892,1,2468,0,1450,NZ_JANQDJ010000052.1:50504-52975 recG [organism=Umezakia ovalisporum Ak1311] [GeneID=83685243] [chromosome=],recG,Umezakia ovalisporum Ak1311,83685243
DOLIS_53.Contig_255,NZ_CP065936.1:c230552-228069,78.44,2115,438,17,1787,3892,375,2480,0,1363,NZ_CP065936.1:c230552-228069 recG [organism=Cylindrospermopsis raciborskii Cr2010] [GeneID=92779350] [chromosome=],recG,Cylindrospermopsis raciborskii Cr2010,92779350
